id,ra,dec,distance,pm_ra,pm_dec,B,B_error,gprime,gprime_error,BP,BP_error,V,V_error,rprime,rprime_error,G,G_error,iprime,iprime_error,RP,RP_error,J,J_error,H,H_error,K,K_error,W1,W1_error,W2,W2_error,W3,W3_error,W4,W4_error
183351539690876544,82.11264388,35.86831478,1.543114606,1.460353908,-4.642622647,15.266,0.031,14.837,0.032,14.690938,0.003047333753,14.493,0.002,14.294,0.012,14.28221035,0.002767542978,14.011,0.024,13.69797897,0.003976564974,12.97099972,0.02300000004,12.62300014,0.02300000004,12.52700043,0.02300000004,12.44299984,0.02500000037,12.49699974,0.02500000037,,,,
183351569752465920,82.1321227,35.86832097,1.115069498,1.521335236,-4.332421574,15.827,0.05,15.367,0.043,15.3025074,0.005589286029,14.987,0.057,14.76,0.015,14.83902645,0.002813001694,14.492,0.005,14.21199036,0.004050081904,13.48799992,0.02400000021,13.13199997,0.02800000086,13.00899982,0.02999999933,12.9659996,0.02500000037,13.03499985,0.02800000086,,,,
183342773660546432,81.7731557,35.86877339,0.8066879055,1.581716761,-4.142489323,,,,,19.95040321,0.07805554466,,,,,18.71868134,0.003622383458,,,17.6617012,0.02185478448,,,,,,,,,,,,,,
183351604110464512,82.09850618,35.86969602,1.117112935,1.33635886,-4.441137911,13.12,0.015,12.877,0.018,12.89370537,0.003145430175,12.73,0.03,12.706,0.011,12.72214127,0.002775544475,12.683,0.046,12.41424084,0.004093104291,12.00399971,0.02600000054,11.88799953,0.02400000021,11.82900047,0.02300000004,11.6789999,0.02300000004,11.71800041,0.02199999988,11.19999981,0.1720000058,8.86400032,0.4830000103
183342090762895744,81.90375639,35.86978811,1.170303537,1.467679044,-4.347417493,,,,,14.71288776,0.003188403686,,,,,14.32082748,0.002768251191,,,13.75018597,0.003836585856,13.02400017,0.02800000086,12.78499985,0.03700000048,12.69799995,0.02800000086,12.60099983,0.0270000007,12.61900043,0.02899999917,,,,
183351470971385856,82.15138232,35.87022398,1.1957698,1.531200255,-4.355949173,,,,,16.87042236,0.009656860673,,,,,16.3379364,0.002902056195,,,15.6194973,0.006663156844,14.66800022,0.06599999964,14.34399986,0.05000000075,14.23099995,0.06300000101,14.14299965,0.08200000226,14.4630003,0.1040000021,,,,
183307451850520576,82.50935894,35.8703153,1.137461081,1.583951588,-4.607134346,,,,,17.65625,0.007313073709,,,,,17.01188087,0.002927982084,,,16.24537086,0.005875951473,15.20499992,0.05600000173,14.62100029,0.05900000036,14.69699955,0.1199999973,14.43799973,0.03299999982,14.57499981,0.05999999866,,,,
183306902094712832,82.612898,35.87118394,1.27773441,1.470880095,-4.3778745,,,,,18.96211433,0.02863092753,,,,,18.14275551,0.004310227225,,,17.21351433,0.01365622515,15.84700012,0.07299999893,15.49699974,0.1099999994,14.82600021,0.1030000001,14.74600029,0.03500000015,14.95800018,0.08399999887,,,,
183349611247393408,82.35286035,35.87256488,1.442056575,1.194591906,-4.693232797,,,,,20.63737297,0.08938320428,,,,,19.50377655,0.005285632272,,,18.40486336,0.03134928341,,,,,,,,,,,,,,
183349409387039616,82.27360707,35.87311818,1.129368315,1.585851878,-4.703988179,,,,,15.0819521,0.003307163961,,,,,14.69013691,0.002773341288,,,14.12366295,0.00409340304,13.48499966,0.02199999988,13.14900017,0.02400000021,13.14599991,0.02800000086,12.97599983,0.0270000007,13.04599953,0.02800000086,,,,
